ccode1,ccode2,year
471,200,2007
471,220,2007
471,255,2007
471,365,2007
471,710,2007
471,740,2007
475,2,2007
475,200,2007
475,220,2007
475,255,2007
475,365,2007
475,710,2007
475,740,2007
481,2,2007
481,200,2007
481,220,2007
481,255,2007
481,365,2007
481,710,2007
481,740,2007
482,2,2007
482,200,2007
482,220,2007
482,255,2007
482,365,2007
482,710,2007
482,740,2007
483,2,2007
483,200,2007
483,220,2007
483,255,2007
483,365,2007
483,710,2007
483,740,2007
484,2,2007
484,200,2007
484,220,2007
484,255,2007
484,365,2007
484,710,2007
484,740,2007
490,2,2007
490,200,2007
490,220,2007
490,255,2007
490,365,2007
490,710,2007
490,740,2007
500,2,2007
500,200,2007
500,220,2007
500,255,2007
500,365,2007
500,710,2007
500,740,2007
501,2,2007
501,200,2007
501,220,2007
501,255,2007
501,365,2007
501,710,2007
501,740,2007
510,2,2007
510,200,2007
510,220,2007
510,255,2007
510,365,2007
510,710,2007
510,740,2007
516,2,2007
516,200,2007
516,220,2007
516,255,2007
516,365,2007
516,710,2007
516,740,2007
517,2,2007
517,200,2007
517,220,2007
517,255,2007
517,365,2007
517,710,2007
517,740,2007
520,2,2007
520,200,2007
520,220,2007
520,255,2007
520,365,2007
520,710,2007
520,740,2007
522,2,2007
522,200,2007
522,220,2007
522,255,2007
522,365,2007
522,710,2007
522,740,2007
530,2,2007
530,200,2007
530,220,2007
530,255,2007
530,365,2007
530,710,2007
530,740,2007
531,2,2007
531,200,2007
531,220,2007
531,255,2007
531,365,2007
531,710,2007
531,740,2007
540,2,2007
540,200,2007
540,220,2007
540,255,2007
540,365,2007
540,710,2007
540,740,2007
541,2,2007
541,200,2007
541,220,2007
541,255,2007
541,365,2007
541,710,2007
541,740,2007
551,2,2007
551,200,2007
551,220,2007
551,255,2007
551,365,2007
551,710,2007
551,740,2007
552,2,2007
552,200,2007
552,220,2007
552,255,2007
552,365,2007
552,710,2007
552,740,2007
553,2,2007
553,200,2007
553,220,2007
553,255,2007
553,365,2007
553,710,2007
553,740,2007
560,2,2007
560,200,2007
560,220,2007
560,255,2007
560,365,2007
560,710,2007
560,740,2007
565,2,2007
565,200,2007
565,220,2007
565,255,2007
565,365,2007
565,710,2007
565,740,2007
570,2,2007
570,200,2007
570,220,2007
570,255,2007
570,365,2007
570,710,2007
570,740,2007
571,2,2007
571,200,2007
571,220,2007
571,255,2007
571,365,2007
571,710,2007
571,740,2007
572,2,2007
572,200,2007
572,220,2007
572,255,2007
572,365,2007
572,710,2007
572,740,2007
580,2,2007
580,200,2007
580,220,2007
580,255,2007
580,365,2007
580,710,2007
580,740,2007
581,2,2007
581,200,2007
581,220,2007
581,255,2007
581,365,2007
581,710,2007
581,740,2007
590,2,2007
590,200,2007
590,220,2007
590,255,2007
590,365,2007
590,710,2007
590,740,2007
591,2,2007
591,200,2007
591,220,2007
591,255,2007
591,365,2007
591,710,2007
591,740,2007
600,2,2007
600,200,2007
600,220,2007
600,255,2007
600,365,2007
600,710,2007
600,740,2007
615,2,2007
615,200,2007
615,220,2007
615,255,2007
615,365,2007
615,710,2007
615,740,2007
616,2,2007
616,200,2007
616,220,2007
616,255,2007
616,365,2007
616,710,2007
616,740,2007
620,2,2007
620,200,2007
620,220,2007
620,255,2007
620,365,2007
620,710,2007
620,740,2007
625,2,2007
625,200,2007
625,220,2007
625,255,2007
625,365,2007
625,710,2007
625,740,2007
630,2,2007
630,200,2007
630,220,2007
630,255,2007
630,365,2007
630,710,2007
630,740,2007
640,2,2007
640,200,2007
640,220,2007
640,255,2007
640,365,2007
640,710,2007
640,740,2007
645,2,2007
645,200,2007
645,220,2007
645,255,2007
645,365,2007
645,710,2007
645,740,2007
651,2,2007
651,200,2007
651,220,2007
651,255,2007
651,365,2007
651,710,2007
651,740,2007
652,2,2007
652,200,2007
652,220,2007
652,255,2007
652,365,2007
652,710,2007
652,740,2007
660,2,2007
660,200,2007
660,220,2007
660,255,2007
660,365,2007
660,710,2007
660,740,2007
663,2,2007
663,200,2007
663,220,2007
663,255,2007
663,365,2007
663,710,2007
663,740,2007
666,2,2007
666,200,2007
666,220,2007
666,255,2007
666,365,2007
666,710,2007
666,740,2007
670,2,2007
670,200,2007
670,220,2007
670,255,2007
670,365,2007
670,710,2007
670,740,2007
679,2,2007
679,200,2007
679,220,2007
679,255,2007
679,365,2007
679,710,2007
679,740,2007
690,2,2007
690,200,2007
690,220,2007
690,255,2007
690,365,2007
690,710,2007
690,740,2007
692,2,2007
692,200,2007
692,220,2007
692,255,2007
692,365,2007
692,710,2007
692,740,2007
694,2,2007
694,200,2007
694,220,2007
694,255,2007
694,365,2007
694,710,2007
694,740,2007
696,2,2007
696,200,2007
696,220,2007
696,255,2007
696,365,2007
696,710,2007
696,740,2007
698,2,2007
698,200,2007
698,220,2007
698,255,2007
698,365,2007
698,710,2007
698,740,2007
700,2,2007
700,200,2007
700,220,2007
700,255,2007
700,365,2007
700,710,2007
700,740,2007
701,2,2007
701,200,2007
701,220,2007
701,255,2007
701,365,2007
701,710,2007
701,740,2007
702,2,2007
702,200,2007
702,220,2007
702,255,2007
702,365,2007
702,710,2007
702,740,2007
703,2,2007
703,200,2007
703,220,2007
703,255,2007
703,365,2007
703,710,2007
703,740,2007
704,2,2007
704,200,2007
704,220,2007
704,255,2007
704,365,2007
704,710,2007
704,740,2007
705,2,2007
705,200,2007
705,220,2007
705,255,2007
705,365,2007
705,710,2007
705,740,2007
710,2,2007
710,20,2007
710,31,2007
710,40,2007
710,41,2007
710,42,2007
710,51,2007
710,52,2007
710,53,2007
710,54,2007
710,55,2007
710,56,2007
710,57,2007
710,58,2007
710,60,2007
710,70,2007
710,80,2007
710,90,2007
710,91,2007
710,92,2007
710,93,2007
710,94,2007
710,95,2007
710,100,2007
710,101,2007
710,110,2007
710,115,2007
710,130,2007
710,135,2007
710,140,2007
710,145,2007
710,150,2007
710,155,2007
710,160,2007
710,165,2007
710,200,2007
710,205,2007
710,210,2007
710,211,2007
710,212,2007
710,220,2007
710,221,2007
710,223,2007
710,225,2007
710,230,2007
710,232,2007
710,235,2007
710,255,2007
710,290,2007
710,305,2007
710,310,2007
710,316,2007
710,317,2007
710,325,2007
710,331,2007
710,338,2007
710,339,2007
710,341,2007
710,343,2007
710,344,2007
710,345,2007
710,346,2007
710,349,2007
710,350,2007
710,352,2007
710,355,2007
710,359,2007
710,360,2007
710,365,2007
710,366,2007
710,367,2007
710,368,2007
710,369,2007
710,370,2007
710,371,2007
710,372,2007
710,373,2007
710,375,2007
710,380,2007
710,385,2007
710,390,2007
710,395,2007
710,402,2007
710,403,2007
710,404,2007
710,411,2007
710,420,2007
710,432,2007
710,433,2007
710,434,2007
710,435,2007
710,436,2007
710,437,2007
710,438,2007
710,439,2007
710,450,2007
710,451,2007
710,452,2007
710,461,2007
710,471,2007
710,475,2007
710,481,2007
710,482,2007
710,483,2007
710,484,2007
710,490,2007
710,500,2007
710,501,2007
710,510,2007
710,516,2007
710,517,2007
710,520,2007
710,522,2007
710,530,2007
710,531,2007
710,540,2007
710,541,2007
710,551,2007
710,552,2007
710,553,2007
710,560,2007
710,565,2007
710,570,2007
710,571,2007
710,572,2007
710,580,2007
710,581,2007
710,590,2007
710,591,2007
710,600,2007
710,615,2007
710,616,2007
710,620,2007
710,625,2007
710,630,2007
710,640,2007
710,645,2007
710,651,2007
710,652,2007
710,660,2007
710,663,2007
710,666,2007
710,670,2007
710,679,2007
710,690,2007
710,692,2007
710,694,2007
710,696,2007
710,698,2007
710,700,2007
710,701,2007
710,702,2007
710,703,2007
710,704,2007
710,705,2007
710,712,2007
710,713,2007
710,731,2007
710,732,2007
710,740,2007
710,750,2007
710,760,2007
710,770,2007
710,771,2007
710,775,2007
710,780,2007
710,781,2007
710,790,2007
710,800,2007
710,811,2007
710,812,2007
710,816,2007
710,820,2007
710,830,2007
710,835,2007
710,840,2007
710,850,2007
710,860,2007
710,900,2007
710,910,2007
710,920,2007
710,935,2007
710,940,2007
710,946,2007
710,947,2007
710,950,2007
710,955,2007
710,970,2007
710,983,2007
710,986,2007
710,987,2007
710,990,2007
712,2,2007
712,200,2007
712,220,2007
712,255,2007
712,365,2007
712,710,2007
712,740,2007
713,2,2007
713,200,2007
713,220,2007
713,255,2007
713,365,2007
713,710,2007
713,740,2007
731,2,2007
731,200,2007
731,220,2007
731,255,2007
731,365,2007
731,710,2007
731,740,2007
732,2,2007
732,200,2007
732,220,2007
732,255,2007
732,365,2007
732,710,2007
732,740,2007
740,2,2007
740,20,2007
740,31,2007
740,40,2007
740,41,2007
740,42,2007
740,51,2007
740,52,2007
740,53,2007
740,54,2007
740,55,2007
740,56,2007
740,57,2007
740,58,2007
740,60,2007
740,70,2007
740,80,2007
740,90,2007
740,91,2007
740,92,2007
740,93,2007
740,94,2007
740,95,2007
740,100,2007
740,101,2007
740,110,2007
740,115,2007
740,130,2007
740,135,2007
740,140,2007
740,145,2007
740,150,2007
740,155,2007
740,160,2007
740,165,2007
740,200,2007
740,205,2007
740,210,2007
740,211,2007
740,212,2007
740,220,2007
740,221,2007
740,223,2007
740,225,2007
740,230,2007
740,232,2007
740,235,2007
740,255,2007
740,290,2007
740,305,2007
740,310,2007
740,316,2007
740,317,2007
740,325,2007
740,331,2007
740,338,2007
740,339,2007
740,341,2007
740,343,2007
740,344,2007
740,345,2007
740,346,2007
740,349,2007
740,350,2007
740,352,2007
740,355,2007
740,359,2007
740,360,2007
740,365,2007
740,366,2007
740,367,2007
740,368,2007
740,369,2007
740,370,2007
740,371,2007
740,372,2007
740,373,2007
740,375,2007
740,380,2007
740,385,2007
740,390,2007
740,395,2007
740,402,2007
740,403,2007
740,404,2007
740,411,2007
740,420,2007
740,432,2007
740,433,2007
740,434,2007
740,435,2007
740,436,2007
740,437,2007
740,438,2007
740,439,2007
740,450,2007
740,451,2007
740,452,2007
740,461,2007
740,471,2007
740,475,2007
740,481,2007
740,482,2007
740,483,2007
740,484,2007
740,490,2007
740,500,2007
740,501,2007
740,510,2007
740,516,2007
740,517,2007
740,520,2007
740,522,2007
740,530,2007
740,531,2007
740,540,2007
740,541,2007
740,551,2007
740,552,2007
740,553,2007
740,560,2007
740,565,2007
740,570,2007
740,571,2007
740,572,2007
740,580,2007
740,581,2007
740,590,2007
740,591,2007
740,600,2007
740,615,2007
740,616,2007
740,620,2007
740,625,2007
740,630,2007
740,640,2007
740,645,2007
740,651,2007
740,652,2007
740,660,2007
740,663,2007
740,666,2007
740,670,2007
740,679,2007
740,690,2007
740,692,2007
740,694,2007
740,696,2007
740,698,2007
740,700,2007
740,701,2007
740,702,2007
740,703,2007
740,704,2007
740,705,2007
740,710,2007
740,712,2007
740,713,2007
740,731,2007
740,732,2007
740,750,2007
740,760,2007
740,770,2007
740,771,2007
740,775,2007
740,780,2007
740,781,2007
740,790,2007
740,800,2007
740,811,2007
740,812,2007
740,816,2007
740,820,2007
740,830,2007
740,835,2007
740,840,2007
740,850,2007
740,860,2007
740,900,2007
740,910,2007
740,920,2007
740,935,2007
740,940,2007
740,946,2007
740,947,2007
740,950,2007
740,955,2007
740,970,2007
740,983,2007
740,986,2007
740,987,2007
740,990,2007
750,2,2007
750,200,2007
750,220,2007
750,255,2007
750,365,2007
750,710,2007
750,740,2007
760,2,2007
760,200,2007
760,220,2007
760,255,2007
760,365,2007
760,710,2007
760,740,2007
770,2,2007
770,200,2007
770,220,2007
770,255,2007
770,365,2007
770,710,2007
770,740,2007
771,2,2007
771,200,2007
771,220,2007
771,255,2007
771,365,2007
771,710,2007
771,740,2007
775,2,2007
775,200,2007
775,220,2007
775,255,2007
775,365,2007
775,710,2007
775,740,2007
780,2,2007
780,200,2007
780,220,2007
780,255,2007
780,365,2007
780,710,2007
780,740,2007
781,2,2007
781,200,2007
781,220,2007
781,255,2007
781,365,2007
781,710,2007
781,740,2007
790,2,2007
790,200,2007
790,220,2007
790,255,2007
790,365,2007
790,710,2007
790,740,2007
800,2,2007
800,200,2007
800,220,2007
800,255,2007
800,365,2007
800,710,2007
800,740,2007
811,2,2007
811,200,2007
811,220,2007
811,255,2007
811,365,2007
811,710,2007
811,740,2007
812,2,2007
812,200,2007
812,220,2007
812,255,2007
812,365,2007
812,710,2007
812,740,2007
816,2,2007
816,200,2007
816,220,2007
816,255,2007
816,365,2007
816,710,2007
816,740,2007
820,2,2007
820,200,2007
820,220,2007
820,255,2007
820,365,2007
820,710,2007
820,740,2007
830,2,2007
830,200,2007
830,220,2007
830,255,2007
830,365,2007
830,710,2007
830,740,2007
835,2,2007
835,200,2007
835,220,2007
835,255,2007
835,365,2007
835,710,2007
835,740,2007
840,2,2007
840,200,2007
840,220,2007
840,255,2007
840,365,2007
840,710,2007
840,740,2007
850,2,2007
850,200,2007
850,220,2007
850,255,2007
850,365,2007
850,710,2007
850,740,2007
860,2,2007
860,200,2007
860,220,2007
860,255,2007
860,365,2007
860,710,2007
860,740,2007
900,2,2007
900,200,2007
900,220,2007
900,255,2007
900,365,2007
900,710,2007
900,740,2007
910,2,2007
910,200,2007
910,220,2007
910,255,2007
910,365,2007
910,710,2007
910,740,2007
920,2,2007
920,200,2007
920,220,2007
920,255,2007
920,365,2007
920,710,2007
920,740,2007
935,2,2007
935,200,2007
935,220,2007
935,255,2007
935,365,2007
935,710,2007
935,740,2007
940,2,2007
940,200,2007
940,220,2007
940,255,2007
940,365,2007
940,710,2007
940,740,2007
946,2,2007
946,200,2007
946,220,2007
946,255,2007
946,365,2007
946,710,2007
946,740,2007
947,2,2007
947,200,2007
947,220,2007
947,255,2007
947,365,2007
947,710,2007
947,740,2007
950,2,2007
950,200,2007
950,220,2007
950,255,2007
950,365,2007
950,710,2007
950,740,2007
955,2,2007
955,200,2007
955,220,2007
955,255,2007
955,365,2007
955,710,2007
955,740,2007
970,2,2007
970,200,2007
970,220,2007
970,255,2007
970,365,2007
970,710,2007
970,740,2007
983,2,2007
983,200,2007
983,220,2007
983,255,2007
983,365,2007
983,710,2007
983,740,2007
986,2,2007
986,200,2007
986,220,2007
986,255,2007
986,365,2007
986,710,2007
986,740,2007
987,2,2007
987,200,2007
987,220,2007
987,255,2007
987,365,2007
987,710,2007
987,740,2007
990,2,2007
990,200,2007
990,220,2007
990,255,2007
990,365,2007
990,710,2007
990,740,2007
2,20,2008
2,31,2008
2,40,2008
2,41,2008
2,42,2008
2,51,2008
2,52,2008
2,53,2008
2,54,2008
2,55,2008
2,56,2008
2,57,2008
2,58,2008
2,60,2008
2,70,2008
2,80,2008
2,90,2008
2,91,2008
2,92,2008
2,93,2008
2,94,2008
2,95,2008
2,100,2008
2,101,2008
2,110,2008
2,115,2008
2,130,2008
2,135,2008
2,140,2008
2,145,2008
2,150,2008
2,155,2008
2,160,2008
2,165,2008
2,200,2008
2,205,2008
2,210,2008
2,211,2008
2,212,2008
2,220,2008
2,221,2008
2,223,2008
2,225,2008
2,230,2008
2,232,2008
2,235,2008
2,255,2008
2,290,2008
2,305,2008
2,310,2008
2,316,2008
2,317,2008
2,325,2008
2,331,2008
2,338,2008
2,339,2008
2,341,2008
2,343,2008
2,344,2008
2,345,2008
2,346,2008
2,347,2008
2,349,2008
2,350,2008
2,352,2008
2,355,2008
2,359,2008
2,360,2008
2,365,2008
2,366,2008
2,367,2008
2,368,2008
2,369,2008
2,370,2008
2,371,2008
2,372,2008
2,373,2008
2,375,2008
2,380,2008
2,385,2008
2,390,2008
2,395,2008
2,402,2008
2,403,2008
2,404,2008
2,411,2008
2,420,2008
2,432,2008
2,433,2008
2,434,2008
2,435,2008
2,436,2008
2,437,2008
2,438,2008
2,439,2008
2,450,2008
2,451,2008
2,452,2008
2,461,2008
2,471,2008
2,475,2008
2,481,2008
2,482,2008
2,483,2008
2,484,2008
2,490,2008
2,500,2008
2,501,2008
2,510,2008
2,516,2008
2,517,2008
2,520,2008
2,522,2008
2,530,2008
2,531,2008
2,540,2008
2,541,2008
2,551,2008
2,552,2008
2,553,2008
2,560,2008
2,565,2008
2,570,2008
2,571,2008
2,572,2008
2,580,2008
2,581,2008
2,590,2008
2,591,2008
2,600,2008
2,615,2008
2,616,2008
2,620,2008
2,625,2008
2,630,2008
2,640,2008
2,645,2008
2,651,2008
2,652,2008
2,660,2008
2,663,2008
2,666,2008
2,670,2008
2,679,2008
2,690,2008
2,692,2008
2,694,2008
2,696,2008
2,698,2008
2,700,2008
2,701,2008
2,702,2008
2,703,2008
2,704,2008
2,705,2008
2,710,2008
2,712,2008
2,713,2008
2,731,2008
2,732,2008
2,740,2008
2,750,2008
2,760,2008
2,770,2008
2,771,2008
2,775,2008
2,780,2008
2,781,2008
2,790,2008
2,800,2008
2,811,2008
2,812,2008
2,816,2008
2,820,2008
2,830,2008
2,835,2008
2,840,2008
2,850,2008
2,860,2008
2,900,2008
2,910,2008
2,920,2008
2,935,2008
2,940,2008
2,946,2008
2,947,2008
2,950,2008
2,955,2008
2,970,2008
2,983,2008
2,986,2008
2,987,2008
2,990,2008
20,2,2008
20,200,2008
20,220,2008
20,255,2008
20,365,2008
20,710,2008
20,740,2008
31,2,2008
31,200,2008
31,220,2008
31,255,2008
31,365,2008
31,710,2008
31,740,2008
40,2,2008
40,200,2008
40,220,2008
40,255,2008
40,365,2008
40,710,2008
40,740,2008
41,2,2008
41,200,2008
41,220,2008
41,255,2008
41,365,2008
41,710,2008
41,740,2008
42,2,2008
42,200,2008
42,220,2008
42,255,2008
42,365,2008
42,710,2008
42,740,2008
51,2,2008
51,200,2008
51,220,2008
51,255,2008
51,365,2008
51,710,2008
51,740,2008
52,2,2008
52,200,2008
52,220,2008
52,255,2008
52,365,2008
52,710,2008
52,740,2008
53,2,2008
53,200,2008
53,220,2008
53,255,2008
53,365,2008
53,710,2008
53,740,2008
54,2,2008
54,200,2008
54,220,2008
54,255,2008
54,365,2008
54,710,2008
54,740,2008
55,2,2008
55,200,2008
55,220,2008
55,255,2008
55,365,2008
55,710,2008
55,740,2008
56,2,2008
56,200,2008
56,220,2008
56,255,2008
56,365,2008
56,710,2008
56,740,2008
57,2,2008
57,200,2008
57,220,2008
57,255,2008
57,365,2008
57,710,2008
57,740,2008
58,2,2008
58,200,2008
58,220,2008
58,255,2008
58,365,2008
58,710,2008
58,740,2008
60,2,2008
60,200,2008
60,220,2008
60,255,2008
60,365,2008
60,710,2008
60,740,2008
70,2,2008
70,200,2008
70,220,2008
70,255,2008
70,365,2008
70,710,2008
70,740,2008
80,2,2008
80,200,2008
80,220,2008
80,255,2008
80,365,2008
80,710,2008
80,740,2008
90,2,2008
90,200,2008
90,220,2008
90,255,2008
90,365,2008
90,710,2008
